x1,x2,x3,x4,x5,x6,u1,z1,t1,d1,y1,g1,v1,m1,m2,m3,w1
-0.115734594551345,-0.602710005853743,-1.10562394853556,2.24431955769879,0.558637651773101,2.78575628744221,1.73281797203907,1.0,-3.2429107399232597,-3.6688202723880083,4.678238304141437,3.2573280959984645,3.8158057763604094,-0.4483861681467273,0.11009151221521737,0.9725240399962443,-3.2429107399232597
1.35416275882536,0.996346250402707,-0.733260968573404,0.161702527138546,-0.316603181521744,-0.526555605465598,-0.2783216556881646,2.0,-2.0415839850180375,-2.0970235523687477,1.086614930042599,1.3137081648890563,1.277424053503201,-0.4483861681467273,-0.4846702795325825,-0.6754794029931848,-2.0415839850180375
1.15961752087844,0.996346250402707,-1.47798692849772,0.161702527138546,0.121017235125678,-0.526555605465598,-0.7431031356970667,1.0,-0.5421458086222671,-0.4704029994403065,-0.6966462804051519,-0.16966639903951466,-0.33465092841532307,-0.4483861681467273,-0.6133706975225357,-0.9753660495123645,-0.5421458086222671
0.77052704498461,-0.20294594178963,-0.360897988611247,1.20301104241867,0.808706461285914,-1.18901798404716,-0.5940643628952158,1.0,1.3455827152545494,1.358927197698598,-0.6356050090395177,-0.5489453708192443,-0.3329664335311711,-0.4483861681467273,-0.23240723085865408,-0.5350458063670006,1.3455827152545494
0.921840007832212,1.39611031446682,-0.733260968573404,0.161702527138546,0.246051639882085,0.798369151697524,1.6310225127313154,0.0,0.7485064949925093,0.28814806314445607,0.424538894876389,-0.6083444923096089,-0.46862567846086234,-0.4483861681467273,-0.30866735429798076,0.5844972190392707,0.7485064949925093
-0.937147821438328,-0.20294594178963,0.0114649913509099,2.24431955769879,0.683672056529507,1.1296003409883,-1.0605983457243027,0.0,-2.3546297487506163,-2.2006803638119194,1.5859152068835656,1.7554613146700808,2.0994843593458388,-0.4483861681467273,-0.1043631234709691,-0.6179322759332422,-2.3546297487506163
1.3325466212757,0.996346250402707,0.756190951275224,0.161702527138546,-0.62918919341276,0.963984746342914,0.4817893728061617,0.0,1.163279622314437,0.9948828065841959,-0.15802787200377888,-0.5846808709117511,-0.38354814057747516,-0.4483861681467273,-0.24725343781245135,-0.021733169238755144,1.163279622314437
-2.08280311157017,-1.80200219804608,1.12855393123738,2.24431955769879,1.24632687793334,1.46083153027908,1.3492409355389305,0.0,-3.2790852266377843,-3.4477926265551586,3.500622633720897,3.3262739537376373,2.793561287099131,-0.4483861681467273,-0.9810988347852333,-0.27403748816346674,-3.2790852266377843
0.0571945058459144,-0.602710005853743,0.0114649913509099,-0.879605988141577,0.246051639882085,-0.360940010820207,1.5384806236137203,1.0,3.025570632226027,2.7779619545367193,1.2942721857118131,0.5085630336476051,0.5086004657921824,-0.4483861681467273,-0.44834873600215003,0.33732298391748056,3.025570632226027
-0.396744382696892,-0.20294594178963,0.0114649913509099,2.24431955769879,0.183534437503882,-0.195324416174817,-0.3052992673482872,2.0,-0.04283294839631269,0.040001225014636876,-0.2905441583118869,-0.43134341318515573,-0.16970074629125717,-0.4483861681467273,-0.1867435012528288,-0.30758691327345844,-0.04283294839631269
-2.27734834951709,-2.20176626211019,2.24564287112385,-0.879605988141577,0.496120449394898,-0.857786794756378,0.9659836262033482,0.0,-1.5346588357331592,-1.7403172412605639,-0.5814948082879628,0.6951094400602517,-1.060752762378634,-0.4483861681467273,-2.2042483705856126,-1.724990416494942,-1.5346588357331592
1.41901117147433,0.596582186338594,-1.47798692849772,1.20301104241867,0.0585000327474753,2.78575628744221,-0.40292612109791903,2.0,-0.9349170318014681,-0.7488958019299385,0.18146029403890343,0.11772757321706004,0.390420002172807,-0.4483861681467273,-0.17569373919098039,-0.3846534473248839,-0.9349170318014681
