x1,x2,x3,x4,x5,x6,u1,z1,t1,d1,y1,g1,v1,m1,m2,m3,w1
-0.310279832498262,-0.20294594178963,-1.10562394853556,-0.879605988141577,1.37136128268974,0.467137962406743,1.0248627827202506,1.0,1.2913081246715032,1.1558619585198133,0.09292284015715675,-0.6087073944248746,-0.43753157168729895,-0.5007098846712639,-0.32953406193368806,0.2009203499107677,1.2913081246715032
-2.51512586256332,-3.0,2.99036883104816,0.161702527138546,-1.56694722908581,1.46083153027908,-0.0718648233271555,0.0,-1.2034458904478347,-1.1240755597835481,-1.83975654159129,0.2688865577481153,-1.8258015605136322,-0.5007098846712639,-2.595398002933011,-2.609352984010669,-1.2034458904478347
-1.93149014872257,-1.80200219804608,1.87327989116169,-0.879605988141577,-0.941775205303776,-0.526555605465598,-1.483913167497052,0.0,-0.6992241716119565,-0.49570705808534427,-2.299425382222474,-0.1321155209429508,-1.5413922419274397,-0.5007098846712639,-1.9099866056557526,-2.668019745950786,-0.6992241716119565
-0.15896686965066,-0.602710005853743,-0.360897988611247,-0.879605988141577,1.43387848506795,-0.857786794756378,-0.8360398186434732,0.0,-0.7366698162331327,-0.5005457616428263,-0.506136626437516,-0.106229866675781,-0.08711331554528887,-0.5007098846712639,-0.4815933335407717,-0.9006166444329989,-0.7366698162331327
0.294972018892146,-0.20294594178963,-0.360897988611247,-0.879605988141577,0.121017235125678,-1.02340238940177,-1.2068759721896576,1.0,2.4757659757361674,2.714041794339382,-0.6923361566716936,-0.05438718542886987,-0.07792923190392718,-0.5007098846712639,-0.5242519311463213,-1.1386588559140876,2.4757659757361674
-0.0725023194520303,0.196818122274482,0.756190951275224,-0.879605988141577,0.433603247016695,-0.0297088215294272,2.2421488284871076,2.0,1.3822670386470224,0.8631708965833134,0.7616410698761422,-0.5883006922421671,-0.33275683109048154,-0.5007098846712639,-0.24516602351957828,0.8492318774470454,1.3822670386470224
-1.8666417360736,-1.40223813398197,-0.360897988611247,0.161702527138546,0.746189258907711,0.301522367761353,1.7137809036415634,1.0,1.810327718305328,1.4815408806332309,-0.2735061248993356,-0.44276250574652964,-1.1299806498028764,-0.5007098846712639,-1.1879280287276106,-0.3314535038240698,1.810327718305328
0.359820431541119,-0.20294594178963,-0.733260968573404,-0.879605988141577,1.12129247317693,-0.0297088215294272,0.6253401583822813,1.0,2.053718914318327,1.9349069770348435,0.14084247745731437,-0.3235978178494635,-0.14968406762481504,-0.5007098846712639,-0.32679613444661537,-0.03626958936448597,2.053718914318327
1.41901117147433,0.196818122274482,-1.47798692849772,-0.879605988141577,-0.0665343720089312,-1.52024917333794,-0.6262155906251806,1.0,1.8767889503459554,2.057532277977649,-0.9286121494626656,-0.41284302513134413,-0.5818732093170763,-0.5007098846712639,-0.6697400688569961,-1.0164790090025853,1.8767889503459554
1.20284979597776,0.596582186338594,-0.360897988611247,0.161702527138546,-0.441637586278151,-1.35463357869255,2.1388635797886058,2.0,-1.7936923153185906,-2.212439903484036,1.8609155536091881,0.8822406842905808,0.8489297780512385,-0.5007098846712639,-0.5340207909106063,0.4779649846473435,-1.7936923153185906
-0.0941184570016877,0.596582186338594,0.0114649913509099,2.24431955769879,0.121017235125678,-0.360940010820207,0.288426669784992,0.0,-1.165262324876534,-1.143250087724721,0.6875611219996921,0.23455465124623623,0.563182722213891,-0.5007098846712639,-0.17208181370360903,-0.047703413917807976,-1.165262324876534
