x1,x2,x3,x4,x5,x6,u1,z1,t1,d1,y1,g1,v1,m1,m2,m3,w1
0.6076000593095731,-0.33011478987058196,-0.7278102784424707,2.64730856168442,-0.4679136987932457,-1.8633370408686296,0.19460251081066288,4.0,-1.9595854429001736,-2.144934770210952,0.9375539195241507,0.7592938865260142,0.8816489470645619,-0.44808943043723354,-0.3257343698986857,-0.26982939743909684,-1.9595854429001736
-0.7379628627323355,0.8752776276401641,-0.6982865850849219,-0.04623245782374356,-0.5994748073425702,-0.27239954241770736,0.775793644732329,1.0,-0.16753408768154276,-0.44699282821027486,-0.1494265873758193,-0.3958771064292967,-0.4459472067960716,-0.44808943043723354,-0.4981595308040085,-0.20163891138375625,-0.16753408768154276
0.5328465636405784,-0.9321632864188025,1.1912297897981736,0.0071049881071109855,-0.13303087703132904,1.5349054558225417,-0.8691471662418343,0.0,0.19798156063908673,0.3112530233334203,-0.6265750097621516,-0.49749505635519,-0.28064900885572097,-0.44808943043723354,-0.23124338293776453,-0.5771693838441952,0.19798156063908673
0.23383258096459844,0.26739972122757133,-0.6392391983698253,0.9938477378279233,-0.551634404233725,-1.3160545414015123,0.897707723481195,1.0,0.5023982493724428,0.36404776991498533,-0.10198302614064668,-0.547475200193262,-0.4657617756812547,-0.44808943043723354,-0.3663760059252263,-0.0025972563846182292,0.5023982493724428
-0.4389488800563558,-0.1723968674289556,1.1026587097255283,-0.3662571334088722,-0.4320333964616119,0.17306295714855113,-0.1925790736992534,4.0,-0.2667294394673627,-0.2693167644598433,-0.27120608036468075,-0.3604671072870867,-0.19895213209617169,-0.44808943043723354,-0.2865744552463185,-0.3588284035148276,-0.2667294394673627
-0.4389488800563558,-0.28272384671392625,-0.3440022647943416,-0.7396192549248555,1.1945403092391267,0.5676154567643811,-0.43265336844986957,4.0,-0.8571282859798367,-0.763819943563989,-0.1373139899132881,-0.08053398056967948,0.014011930871485131,-0.44808943043723354,-0.35354351899606895,-0.5048694397808422,-0.8571282859798367
0.3833395723025884,-0.6877598802532706,1.205991636476948,-0.7662879778902828,2.641712503281696,0.783982956553707,-0.6216760317292612,4.0,-3.5948348094379026,-3.566551880709765,2.8801040975761554,2.7656569952039853,3.109239641983559,-0.44808943043723354,-0.10450678365765989,-0.3336423280650634,-3.5948348094379026
3.0,-2.1909919610196273,-2.573041113289244,1.7139032578944622,0.7041761773734632,0.7967104565413137,-0.7931356532381133,2.0,-4.144744221704561,-3.9405440892840153,2.34471659655895,3.644538739151713,2.644267895052265,-0.44808943043723354,-1.448360274536682,-1.7479115730299961,-4.144744221704561
-0.21468839304937082,-0.15167007680007655,-0.16686010464905093,-1.2996624371988301,2.486231193177949,0.8603479564793506,0.4950460555886294,0.0,-1.2748234895242914,-1.414576334142638,0.5645356567481147,0.18905872193460335,0.38524489004654033,-0.44808943043723354,-0.2519032623252966,-0.0726124956237222,-1.2748234895242914
0.009572093957613801,-0.49916767593737654,-0.43257334486698695,-0.8462941467865648,-0.07323037314527246,-0.14512454254163348,-0.15991476769224305,1.0,1.992521332859118,1.9680913223788417,-0.37798719105592654,-0.33777053726456524,-0.3333214615896175,-0.44808943043723354,-0.44364035476228586,-0.4883060842285949,1.992521332859118
